"","Time","COAST","EAST","FAR_WEST","NORTH","NORTH_C","SOUTHERN","SOUTH_C","WEST","ERCOT","KHOU","KHOU_squared","orig.id"
"36427",2014-02-27 10:00:00,11354.1938384798,1670.86900297982,1994.30047620476,987.425856990833,15057.6766289566,3459.39499339693,7097.5138231726,1288.89294481871,42910.267565,37.562,1410.903844,"36427"
"665",2010-01-28 17:00:00,9023.28232212543,1266.22762919487,1253.49507568126,924.740948818561,11843.5086924783,2615.84881489845,5075.87285467735,938.825044125831,32941.801382,62.312,3882.785344,"665"
"37551",2014-04-15 06:00:00,8869.39119326122,1308.75600658806,1869.71779501429,801.377647106223,11696.9193392807,2122.16849459505,4933.5620582687,1015.08474088574,32616.977275,46.562,2168.019844,"37551"
"19077",2012-03-06 10:00:00,8754.35093638821,1200.76602187456,1395.94524538877,716.773020232145,10641.9481528685,2481.68735409698,5024.70680274387,913.932564406961,31130.110098,57.362,3290.399044,"19077"
"26043",2012-12-21 16:00:00,8879.79292769961,1132.19313603388,1461.97078170716,723.932273470733,10599.4494568472,2501.14654583627,5216.09250032097,989.971220084174,31504.548842,53.762,2890.352644,"26043"
"15708",2011-10-17 16:00:00,14230.1842783333,1703.69637821225,1640.63427124986,999.501963876861,15737.2502500142,4206.04062959483,8127.29123640072,1285.52575331787,47930.124761,84.362,7116.947044,"15708"
"3312",2010-05-19 02:00:00,8664.89467063755,1166.16512795064,1108.6010648407,665.94318897651,9272.3636365576,2406.50553877486,4722.39990438113,800.784357881013,28807.65749,75.362,5679.431044,"3312"
"22392",2012-07-22 13:00:00,13157.6330016851,1672.32914808182,1785.23391798081,1191.11078827423,18343.7513830068,4126.33344540234,8236.27670865049,1448.51606591843,49961.184459,80.762,6522.500644,"22392"
"55075",2016-04-14 13:00:00,11191.7181074766,1293.06627591635,2054.92634901367,723.592476934269,11041.630717889,3501.60725931193,5696.44496554398,970.216795873101,36473.202947959,66.812,4463.843344,"55075"
"50548",2015-10-08 22:00:00,12612.8555190381,1544.21849964763,2007.42201785069,889.837531815851,14887.8985770517,3670.22928118516,7635.95471907562,1156.42508329693,44404.8412289617,83.9119999999999,7041.22374399998,"50548"
"10683",2011-03-22 07:00:00,8869.68087522207,1175.72279573554,1202.64713826701,684.480799230404,9992.94534371761,2400.63650417608,4860.98384808658,855.005734564694,30042.103039,69.962,4894.681444,"10683"
"24665",2012-10-25 06:00:00,9480.88517056545,1139.62495217354,1315.90757239307,670.343782267822,9748.7839428315,2445.95221300275,4956.96489388956,834.897313876289,30593.359841,73.562,5411.367844,"24665"
"16818",2011-12-02 22:00:00,8810.9831090056,1210.26721484448,1533.19609613805,830.727083674377,11396.0831667724,2595.85342436268,5265.83434852344,1051.00368067893,32693.948124,64.562,4168.251844,"16818"
"28117",2013-03-18 02:00:00,8015.82554538984,924.853432578875,1273.64289893849,567.961777940085,7652.73833541801,2201.75810065922,4300.65870985663,746.636183218853,25684.074984,69.962,4894.681444,"28117"
"46101",2015-04-06 14:00:00,11775.9823973147,1342.10596989467,2103.75402344961,764.032954864559,12060.1974330255,3421.9596150216,6214.81315014431,1079.83667524774,38762.6822189627,73.562,5411.367844,"46101"
"15211",2011-09-26 23:00:00,13159.4399971631,1690.84716035349,1476.99119443375,827.809642258857,13941.7048400132,3696.35415035013,8268.25974618784,1209.59461423956,44271.001345,89.762,8057.216644,"15211"
"7077",2010-10-23 01:00:00,9154.33223506766,1168.40048238079,1147.75274881792,679.625609928654,9793.5045798539,2632.22648830799,5014.45967570652,824.902097936548,30415.203918,75.362,5679.431044,"7077"
"12972",2011-06-25 16:00:00,15921.2335974821,2029.48130172314,1900.19739424664,1290.77895269555,19569.1613719743,4326.20690566055,9328.74105552666,1561.03191169099,55926.832491,89.762,8057.216644,"12972"
"19201",2012-03-11 14:00:00,8095.77545337712,1164.43305528332,1322.71244818029,693.07663875423,10034.6547681326,2392.04334564095,4659.96702706603,870.567435565469,29233.230172,71.762,5149.784644,"19201"
"15736",2011-10-18 20:00:00,9760.25407938948,1267.96791355284,1349.87031802453,748.111492776844,10899.6932330033,3110.38540003737,5592.95936144726,932.387575768408,33661.629374,73.562,5411.367844,"15736"
"28420",2013-03-30 17:00:00,9690.44730282497,1181.81656805856,1543.45614521323,714.85823298069,10315.8525870292,3386.61544766271,5933.41955513203,1024.92021909855,33791.386058,75.362,5679.431044,"28420"
"48202",2015-07-03 04:00:00,10308.2867335109,1253.12278925636,1876.92703699625,794.681295500327,11875.9689400223,2640.12101822503,5648.52858700398,976.277311445129,35373.9137119603,78.962,6234.997444,"48202"
"33134",2013-10-13 03:00:00,8925.90331930591,985.481643379819,1492.12449362073,616.004035714577,9063.97564301662,2697.15299834739,5158.34095707666,842.38419453833,29781.367285,73.562,5411.367844,"33134"
"23882",2012-09-22 15:00:00,14175.0549062811,1674.48573514149,1679.5428542367,1066.16202368833,16979.3756974835,4077.5351174456,7720.89792431862,1266.09135940467,48639.145618,80.762,6522.500644,"23882"
"55332",2016-04-25 06:00:00,9409.51567337444,1022.3632578453,1872.34930201833,618.689174436667,9304.54492151176,2665.73254743778,4790.50288903275,829.53526730155,30513.2330329586,69.962,4894.681444,"55332"
"23370",2012-09-01 07:00:00,10684.3704352429,1333.28414706189,1355.67884418967,798.024676983215,12164.4295526833,3045.52484390865,5947.39072448749,987.913290442934,36316.616515,80.762,6522.500644,"23370"
"18823",2012-02-24 20:00:00,9135.47512115423,1322.75404043356,1436.42787475334,778.425528834284,11485.3738334434,2735.4274056557,5596.69444732964,1009.64054139589,33500.218793,62.762,3939.068644,"18823"
"4681",2010-07-15 05:00:00,10026.236020711,1378.18169571829,1184.82811767408,832.560052944978,12091.9702671424,2748.78138815745,5786.12099927038,988.30476538137,35036.983307,80.762,6522.500644,"4681"
"24538",2012-10-19 23:00:00,8811.64809926878,1097.53970608742,1394.89277314671,669.332774066386,9675.82013933271,2907.17422971326,5034.55543620927,877.138244175467,30468.101402,71.762,5149.784644,"24538"
"12267",2011-05-27 07:00:00,10423.7954487691,1167.26910593282,1320.28147538615,674.323810229648,10244.1986775272,2887.88614245243,5739.9464315929,946.968835109685,33404.669927,75.362,5679.431044,"12267"
"17789",2012-01-12 10:00:00,10391.4824808924,1623.11117085676,1619.26245976589,1001.42720921247,15884.373635496,3040.32066791466,6921.3487202475,1296.1084206143,41777.434765,48.362,2338.883044,"17789"
"49709",2015-09-03 23:00:00,13202.7189824676,1715.08773960992,2331.06097435072,1006.12092348072,16468.0537819543,4125.99426830414,8157.02611443292,1389.38120735736,48395.4439919577,84.812,7193.075344,"49709"
"45366",2015-03-06 23:00:00,10454.4329743438,1471.74006158514,2024.06385430366,862.881125891155,13530.0421447255,3659.59901334084,6346.59116306356,1149.67774071001,39499.0280779637,52.862,2794.391044,"45366"
"43871",2015-01-03 14:00:00,9983.85278987327,1413.09152869939,1404.50998277666,816.209009005647,12244.1667770477,3301.16210570386,5575.33703691435,1043.98667394437,35782.3159039652,48.812,2382.611344,"43871"
"26765",2013-01-20 18:00:00,8261.27533538577,1086.25768841059,1371.37044262265,680.939817665086,9831.67337187153,2424.94881783468,4843.24466687311,877.558958336592,29377.269099,69.962,4894.681444,"26765"
"31594",2013-08-09 23:00:00,14757.6773611632,1833.85204883951,1812.55497419753,1047.83868574927,17327.4175145056,4075.89097271791,8673.24722154696,1388.16197028002,50916.640749,93.362,8716.463044,"31594"
"30643",2013-07-01 08:00:00,10535.0199618564,1245.41604366114,1555.82621267897,727.843564194053,11304.882133114,2668.57100611949,5703.88733997544,931.419741400441,34672.866003,78.962,6234.997444,"30643"
"29308",2013-05-06 17:00:00,10602.7174515694,1273.65623877819,1584.31434401838,774.351098959835,11764.9420959751,3547.11039751697,5560.96626079634,1045.13082338577,36153.188711,73.562,5411.367844,"29308"
"42854",2014-11-22 05:00:00,7977.45483833302,909.888558694733,1811.74196939071,608.387722321349,8006.91061064789,2030.84874156199,3961.24980258752,810.361773462778,26116.844017,62.762,3939.068644,"42854"
"17904",2012-01-17 05:00:00,7414.71686541313,905.25466335651,1263.64546184676,627.644462054463,7878.97928719151,1862.4583493707,3766.70895666673,764.1467891002,24483.554835,69.962,4894.681444,"17904"
"23854",2012-09-21 11:00:00,10630.3937142578,1356.21969436191,1516.59223490212,859.698046781399,13295.0534641466,3076.90140408027,6086.76874875984,1033.53896671007,37855.166274,62.762,3939.068644,"23854"
"44005",2015-01-09 04:00:00,10171.4086234284,1589.19660998324,1953.88917515876,973.837477801911,14858.5234219888,3609.31325454282,6673.09287756688,1260.23112449262,41089.4925649635,38.912,1514.143744,"44005"
"10585",2011-03-18 05:00:00,7359.96132120452,938.20296769978,1115.14226227293,572.339581334869,7849.07611152243,2048.17414177594,3890.15173623917,752.83659495034,24525.884717,69.962,4894.681444,"10585"
"39106",2014-06-19 01:00:00,11441.1993614405,1286.4998215851,1772.24002619193,854.629088458042,12809.8235877708,3383.42531115498,6471.351516726,1077.3654556727,39096.534169,80.762,6522.500644,"39106"
"27517",2013-02-21 02:00:00,7267.37323794798,1109.98421162988,1326.51227066664,814.827566339092,10974.5607999741,2083.76912825583,3971.37076721131,829.765024975148,28378.163007,59.162,3500.142244,"27517"
"46567",2015-04-26 00:00:00,10373.4945,1150.75004,1861.59135,672.51077,10146.6838,3090.7061,5764.1952,903.67409,33963.60585,74.012,5477.776144,"46567"
"10876",2011-03-30 08:00:00,8617.10967259876,1244.29402511269,1403.76818113526,864.973336971217,12765.3417749128,2389.28247047878,5145.10835702746,1089.59695276301,33519.474771,59.162,3500.142244,"10876"
"50926",2015-10-24 16:00:00,10707.8713476909,1246.05676104084,1885.76311121362,682.297510410924,10667.4914411,3060.25309793942,5573.44999327138,983.927977288245,34807.1112399554,78.962,6234.997444,"50926"
"29648",2013-05-20 21:00:00,13664.8132655087,1776.9439069041,1880.54248523011,944.171794404545,16392.0534500742,4082.09912968764,8768.5481516133,1391.63678457738,48900.808968,84.362,7116.947044,"29648"
"4871",2010-07-23 03:00:00,9989.45266689038,1320.72772036067,1206.68196044744,893.820789850508,12921.1147662623,2781.42921072155,5543.48531287537,986.780964591796,35643.493392,80.762,6522.500644,"4871"
"5295",2010-08-09 19:00:00,16793.9126254948,2285.64440143288,1623.24168977721,1427.91236816254,22235.4315874871,4456.50748987758,10379.1787997853,1642.86530098256,60844.694263,95.1619999999999,9055.80624399998,"5295"
"42883",2014-11-23 10:00:00,8940.4980181557,1035.42959725613,1904.5981691354,700.855228083501,9928.107127469,2335.78295764738,4793.39761287281,991.296974380058,30629.965685,60.962,3716.365444,"42883"
"26815",2013-01-22 20:00:00,9688.16744217237,1349.5467670853,1486.41111925369,825.005402213292,11950.2015533725,2751.73034023524,5732.0643028693,990.886728798276,34774.013656,69.962,4894.681444,"26815"
"48788",2015-07-27 14:00:00,18245.4480103816,2301.28356127727,2694.1659917241,1334.68060282372,22176.1685890496,5072.04625869977,10530.3336551587,1707.4976268341,64061.624295949,86.1619999999999,7423.89024399998,"48788"
"24834",2012-11-01 07:00:00,8669.67861972084,1123.4509106488,1371.03778475868,692.568245502194,9799.74243434822,2492.63069671512,4898.731984066,869.669228240144,29917.509904,60.962,3716.365444,"24834"
"56632",2016-06-18 10:00:00,13652.7251630697,1582.55213652506,2248.15622159178,920.750746244425,15178.5255103004,3820.8809062892,7381.71346112847,1233.82042980865,46019.1245749577,78.062,6093.675844,"56632"
"29818",2013-05-27 23:00:00,11782.7542133462,1393.42427073494,1727.09980950158,854.81993300916,13471.4381856206,3533.69194928621,6844.28359837159,1139.99025012974,40747.50221,82.562,6816.483844,"29818"
"41606",2014-10-01 05:00:00,10205.7179622138,1254.40964150679,1721.98850729166,715.705156362973,10696.3256202557,2601.23453129186,5329.02253136488,904.233122712342,33428.637073,77.1619999999999,5953.97424399999,"41606"
"35213",2014-01-07 20:00:00,12783.7601951912,1873.3222102967,1970.39969173182,1026.07359134851,16986.1823963053,4323.40850710156,8501.62701119078,1429.38487683423,48894.15848,44.762,2003.636644,"35213"
"5453",2010-08-16 09:00:00,12194.9018642919,1685.44237289452,1349.41509245752,998.120815733156,15554.7179443513,3271.30631996195,7002.41178620403,1168.58754510567,43224.903741,82.562,6816.483844,"5453"
"10520",2011-03-15 12:00:00,8798.97281199695,1241.1461072083,1255.2078070647,757.765603568231,11210.2472841025,2591.51558394044,5007.42768606389,915.526778054984,31777.809662,50.162,2516.226244,"10520"
"55253",2016-04-21 23:00:00,10165.7034550161,1285.75658430877,1996.01465450648,698.169281733946,10931.612461496,3344.84602499669,5969.22219919159,972.174762714124,35363.4994239637,73.112,5345.364544,"55253"
"15026",2011-09-19 06:00:00,9230.11870647974,1148.72179061484,1231.53111073605,663.854550525367,10103.9561155775,2657.60296335059,5062.91767765272,845.522146063159,30944.225061,75.362,5679.431044,"15026"
"11962",2011-05-14 14:00:00,10316.2837128643,1100.37531380591,1317.51376192709,663.974489894823,9548.35570096134,3319.738209169,5697.29525363084,852.898783746694,32816.435226,69.962,4894.681444,"11962"
"49421",2015-08-22 23:00:00,13480.3238734893,1719.18875390134,2411.93276085942,1037.79474484422,16767.8679305449,4064.59161673642,8877.55956708085,1415.87050250286,49775.1297499594,87.962,7737.313444,"49421"
"33020",2013-10-08 09:00:00,8977.78310851919,1141.57353350922,1569.52985768661,690.527829602252,10308.920425836,2253.6143084351,4963.69294964023,903.718295771355,30809.360309,57.362,3290.399044,"33020"
"4438",2010-07-05 02:00:00,10231.8734686333,1257.17048189803,1136.4161988663,766.858399680484,11543.3638958622,2836.15946648952,5438.04915336294,928.157647207218,34138.048712,82.562,6816.483844,"4438"
"32794",2013-09-28 23:00:00,12030.5793226268,1293.51900601464,1570.43488195858,707.398185974632,11319.9862404414,3551.17848457291,6732.48298902146,977.591304389522,38183.170415,82.562,6816.483844,"32794"
"10538",2011-03-16 06:00:00,7570.42201586471,974.669964736318,1147.15540663316,606.712582887504,8586.82088525239,2014.83275667318,3896.24755124312,750.458648709622,25547.319812,57.362,3290.399044,"10538"
"2936",2010-05-03 10:00:00,9778.87576795726,1155.33469114899,1149.78188377039,713.816358334659,10419.928648199,2538.28861396137,5085.02521969379,842.353987934485,31683.405171,60.962,3716.365444,"2936"
"56693",2016-06-20 23:00:00,13826.1446028614,1743.66521460572,2334.75899138297,1003.98133055227,17334.0168802269,3917.5003634775,8558.94260518196,1335.65144266743,50054.6614309562,86.1619999999999,7423.89024399998,"56693"
"34677",2013-12-16 12:00:00,10439.2833097632,1419.16814822268,1765.97151497923,845.370937973536,12696.1835960361,2969.87184054286,6167.41083651478,1175.50556596759,37478.76575,33.962,1153.417444,"34677"
"31199",2013-07-24 12:00:00,14638.6496358686,1804.46049457518,1962.48113422402,963.740544917999,15818.7367699155,4213.81503152637,8484.7656727296,1376.50362424271,49263.152908,78.962,6234.997444,"31199"
"39322",2014-06-28 01:00:00,11794.5663671789,1255.07674805425,1972.55939203736,862.310819624306,13047.7447350642,3357.04276394863,6511.32274775997,1132.30424933235,39932.927823,80.762,6522.500644,"39322"
"12511",2011-06-06 11:00:00,13571.1894728074,1640.9803611279,1516.28757564518,1023.65011274849,15995.8855153197,3500.34265025225,7751.27424400115,1205.78300909801,46205.392941,78.962,6234.997444,"12511"
"11099",2011-04-08 15:00:00,12793.5241607749,1649.20020828124,1412.34640279798,953.404538016936,14555.3677676055,3785.05547278035,7643.46176255998,1290.62187018306,44082.982183,80.762,6522.500644,"11099"
"40169",2014-08-02 08:00:00,9503.93288229938,1104.56696787639,1807.84832288052,668.161690917896,9574.89818540018,2980.5693587854,5214.54280673637,956.723365103927,31811.24358,73.562,5411.367844,"40169"
"44959",2015-02-18 00:00:00,10525.4796,1423.58934,2076.80481,828.61052,12082.4134,3324.5302,6389.699,1161.99432,37813.12119,47.912,2295.559744,"44959"
"28479",2013-04-02 04:00:00,7358.46800490521,981.227890768442,1289.06644698996,577.934154521461,7822.51881785721,2167.43297422892,4113.97470289397,764.571287834822,25075.19428,64.562,4168.251844,"28479"
"43040",2014-11-29 23:00:00,9430.87133165382,1116.33059734164,1890.38429352874,652.408919876494,9673.10192753236,2523.68123385186,4884.38808395085,929.510947264214,31100.677335,69.962,4894.681444,"43040"
"52884",2016-01-14 06:00:00,9628.12162203591,1307.41814378664,2178.47945192463,799.272759629857,11782.4113268896,2655.60126174446,5487.85431348911,1138.34463746183,34977.5035169621,48.812,2382.611344,"52884"
"49037",2015-08-06 23:00:00,15431.8254296409,1866.34392461276,2457.39609693847,1171.79426504056,19353.2800942782,4366.96547997471,9552.49388863873,1519.75230483181,55719.8514839561,92.9119999999999,8632.63974399998,"49037"
"50607",2015-10-11 09:00:00,8851.91598591047,999.954831423476,1843.10491997974,650.043082125148,9417.87281654209,2476.06716854761,4884.71324107439,896.068783356851,30019.7408289598,64.112,4110.348544,"50607"
"4850",2010-07-22 06:00:00,10255.2893297583,1339.1141460463,1186.67392268903,872.092046276586,12720.653968731,2679.579631376,5672.01355013433,977.842607988481,35703.259203,82.562,6816.483844,"4850"
"47229",2015-05-23 14:00:00,13749.7699952165,1492.51790921524,2052.87262043558,737.825095567361,11848.9482470146,3735.17369271848,7360.29858864828,1080.27983214273,42057.6859809588,83.462,6965.905444,"47229"
"16706",2011-11-28 06:00:00,8978.98525928175,1462.02273098027,1391.57244242705,827.893901325275,13013.0101812199,2759.77796357609,6149.70775369832,1110.5578444913,35693.528077,41.162,1694.310244,"16706"
"15957",2011-10-28 01:00:00,7617.14399942108,995.582684483776,1276.96119376771,646.42888792292,8784.82265399656,2286.85809697466,3992.48761739248,833.599800040817,26433.884934,73.562,5411.367844,"15957"
"40028",2014-07-27 11:00:00,13819.5867420284,1672.69414389603,2111.11253852124,1032.39600971598,16214.918230625,3829.02051167883,7430.61273982959,1308.00363270502,47418.344549,77.1619999999999,5953.97424399999,"40028"
"44301",2015-01-21 12:00:00,9852.02455727054,1243.03538656528,2157.17746214172,813.025642537829,12002.5139332501,2619.52505559419,5826.32668499222,1177.51210661145,35691.1408289634,58.262,3394.460644,"44301"
"37411",2014-04-09 10:00:00,9191.40885176434,1302.20143693063,1811.73940872623,745.920966002908,10970.4590101368,2520.86038720037,5249.94581021738,970.527512021341,32763.063383,48.362,2338.883044,"37411"
"44663",2015-02-05 16:00:00,11266.2574371709,1580.36843988773,2086.22845736209,966.54670420535,16036.6046984818,2904.09011163394,6844.86367484154,1290.11564538771,42975.0751689711,48.812,2382.611344,"44663"
"2503",2010-04-15 09:00:00,9031.88679478474,1164.59667973805,1129.5685931618,715.425484508177,10591.6520289196,2309.75447082024,4927.62425424076,863.166834826683,30733.675141,66.362,4403.915044,"2503"
"33326",2013-10-21 03:00:00,7408.66823139903,872.616287938837,1446.54329621409,564.03039443976,7521.90552081637,2066.49515110198,3702.45407409592,732.032173994,24314.74513,66.362,4403.915044,"33326"
"26344",2013-01-03 05:00:00,9370.1699473565,1475.11688215083,1580.41763976166,924.687848258836,14708.6212253216,3006.65620032035,6386.92266404897,1181.29102878122,38633.883436,42.962,1845.733444,"26344"
"42962",2014-11-26 17:00:00,9768.43902666191,1149.8999466921,1945.9391604429,721.904687925845,10666.3875562092,2564.99281029113,5260.12870374426,1004.23268203267,33081.924574,69.962,4894.681444,"42962"
"40797",2014-08-28 12:00:00,14054.7509047166,1922.51180421099,2266.39283913147,1109.98101172618,17804.2153255942,4357.00648734183,8670.55742948778,1428.66652579089,51614.082328,78.962,6234.997444,"40797"
"31428",2013-08-03 01:00:00,12249.4769297825,1617.36636109599,1794.22512941189,997.170084198019,15409.5077736242,3439.81614295861,7420.48724299634,1191.01756493248,44119.067229,84.362,7116.947044,"31428"
"29674",2013-05-21 23:00:00,12327.0699929873,1280.21005228551,1668.61408626106,706.257648966125,10768.7869430925,3696.01068366815,6990.69764337069,1041.20106236866,38478.848113,82.562,6816.483844,"29674"
"51771",2015-11-28 21:00:00,9911.74466360736,1372.11493992376,2200.73115655451,888.866026339427,13633.2109760718,3006.26497607416,6690.21678306636,1279.27302833264,38982.4225499701,52.862,2794.391044,"51771"
"6449",2010-09-26 21:00:00,12038.42540607,1308.51977830033,1294.59640009376,789.198212144661,11338.3561503306,3373.94870108504,6780.65014973042,1043.5389092452,37967.233707,87.962,7737.313444,"6449"
"56409",2016-06-09 03:00:00,10374.3911896467,1186.66792323633,1957.14435873704,713.239050664783,10783.7268369625,2737.79903714215,5365.91757859012,941.576244981013,34060.4622199606,80.762,6522.500644,"56409"
"25762",2012-12-09 23:00:00,9470.56769763864,1109.31074575115,1534.65394931983,812.528901745347,10850.1135832852,2884.84106227515,4952.93236013888,999.987954845846,32614.936255,75.362,5679.431044,"25762"
"45343",2015-03-06 00:00:00,11041.2388,1710.67537,2124.4292,958.66321,15715.4954,3733.8162,7568.24383,1341.69155,44194.25356,46.112,2126.316544,"45343"
"49658",2015-09-01 20:00:00,12927.385456232,1806.90155576188,2533.63135565627,1175.78212059313,19640.9947953363,4297.68457545874,9326.01176687946,1550.45576603434,53258.8473919521,78.062,6093.675844,"49658"
"531",2010-01-23 03:00:00,7028.32714168429,887.423119031703,1014.71894062353,585.429709392612,7178.74532258605,1736.41667746395,3548.24917066768,703.530241550194,22682.840323,66.362,4403.915044,"531"
"3587",2010-05-30 13:00:00,12816.3240970921,1600.18194078623,1399.27966714788,1005.72088479197,16097.8524123939,3408.95019088927,7259.86746032838,1194.19823957022,44782.374893,80.762,6522.500644,"3587"
"49559",2015-08-28 17:00:00,16896.1210532247,2126.41914753823,2698.36977342757,1238.16845524812,21475.6597586292,4842.78812066542,10502.4864163984,1722.03715681085,61502.0498819425,87.062,7579.791844,"49559"
"44015",2015-01-09 14:00:00,12885.2669754635,1800.79492283922,2190.1837516599,1008.86436232435,16733.6612341062,4325.05963482684,8405.77761326887,1512.46693246947,48862.0754269584,38.012,1444.912144,"44015"
"43778",2014-12-30 17:00:00,10273.9956717585,1602.55717070006,2326.59879703346,979.125326007758,14012.5559679585,2907.49421436756,7057.31595934104,1458.44029783311,40618.083405,51.062,2607.327844,"43778"
"26655",2013-01-16 04:00:00,9987.43973264254,1529.68253722263,1636.7769113242,947.095886863788,14563.2707320449,3371.08770147133,7000.55444575675,1285.87078767382,40321.778735,37.562,1410.903844,"26655"
"32183",2013-09-03 12:00:00,15368.5450149061,1989.71192720845,1932.60157251147,1071.86346109468,17736.0189068483,4056.88899215574,8698.18492542102,1373.02784285429,52226.842643,78.962,6234.997444,"32183"
"35518",2014-01-20 13:00:00,9874.92020545595,1231.28519915526,1751.08010875129,752.212768196907,11145.1878811893,2609.30435611667,5400.00404181142,1007.02304132316,33771.017602,48.362,2338.883044,"35518"
"29102",2013-04-28 03:00:00,7615.87640721645,936.817121328916,1348.47376691008,554.642929796477,7558.02009499077,2358.82564931644,4109.97664926093,740.094081179946,25222.7267,66.362,4403.915044,"29102"
"32687",2013-09-24 12:00:00,14118.7279899209,1688.08900544215,1643.32372296818,894.107741870937,14657.2763361193,3587.97703157692,7022.6089474174,1097.0142046842,44709.12498,78.962,6234.997444,"32687"
"52130",2015-12-13 20:00:00,10227.7170998407,1285.59093190654,2172.76305560925,836.524846100258,12325.4741674443,2985.08510294916,6137.3976110259,1085.50871008146,37056.0615249576,52.862,2794.391044,"52130"
"41749",2014-10-07 04:00:00,8369.25638834597,1037.09399774817,1679.71539873129,671.08245762745,9437.06226612024,2708.22861294604,5034.69169517489,900.928988305933,29838.059805,71.762,5149.784644,"41749"
"14624",2011-09-02 12:00:00,14915.5286738565,2047.83362260655,1659.64364094338,1196.77738611781,19646.2475734017,4223.57185796236,9225.47767168113,1394.76156443055,54309.841991,80.762,6522.500644,"14624"
"42150",2014-10-23 21:00:00,10951.6909069748,1472.30536606822,2019.38247746893,827.996099498693,13088.552261936,3462.29115389618,7027.4485878482,1121.11802130903,39970.784875,75.362,5679.431044,"42150"
"42462",2014-11-05 21:00:00,10767.5033604909,1357.45793185388,1987.23903539097,775.659784398543,11508.5112257656,2918.20782275101,5651.49535360694,1064.40463274219,36030.479147,66.362,4403.915044,"42462"
"30212",2013-06-13 09:00:00,11942.8155662836,1469.70574856845,1682.58348283658,886.931506806867,14127.6044100918,3201.48199147419,6608.91020653945,1089.30395939914,41009.336872,78.962,6234.997444,"30212"
"6699",2010-10-07 07:00:00,8291.70417905254,1160.79331016557,1136.24626698966,708.006866766728,9675.64320373164,2200.45943261819,4611.83341716779,814.671209507859,28599.357886,59.162,3500.142244,"6699"
"28224",2013-03-22 13:00:00,10932.3011964775,1279.70608290946,1450.00591835453,819.011097326339,11140.1354328756,2918.58399928981,5766.93133265671,1019.80488311005,35326.479943,70.4119999999999,4957.84974399999,"28224"
"39555",2014-07-07 18:00:00,16737.9848177269,2123.55745445246,2422.86528381878,1278.43996946862,20918.4915124291,4651.72846166721,10152.5633418077,1623.33635662928,59908.967198,91.562,8383.599844,"39555"
"54568",2016-03-24 10:00:00,9962.39404337212,1165.61189849325,2052.24182787222,757.665848137546,11261.9861390271,2670.55638552413,5276.35742049479,990.714859036644,34137.5284219578,63.212,3995.756944,"54568"
"1655",2010-03-11 01:00:00,7320.36693844731,971.58172739199,1099.41896399794,646.550621287945,8227.43488134912,1817.45964380631,3761.20771583661,740.904832882789,24584.925325,66.362,4403.915044,"1655"
"7256",2010-10-30 12:00:00,8265.31481214631,1066.48890161527,1206.18365210709,716.398637747628,9613.90033129406,2288.73153872996,4697.28087322764,872.730408132054,28727.029155,48.362,2338.883044,"7256"
"34789",2013-12-21 04:00:00,8026.98531634024,944.109021569666,1652.08412827196,845.091476808466,11662.4318992096,2120.09483874229,4056.94229808842,984.112291969391,30291.851271,73.562,5411.367844,"34789"
"54087",2016-03-04 09:00:00,9638.65254690075,1294.2182389489,2013.06098665242,779.650670770527,11519.4749117941,2606.07763539244,5359.22172237631,1057.10855212684,34267.4652649623,56.912,3238.975744,"54087"
"39843",2014-07-19 18:00:00,14408.843670859,1420.07244135563,2382.98727802954,887.773242200781,13388.6233731886,4509.02627087187,8445.62188979801,1497.51458069652,46940.462747,84.362,7116.947044,"39843"
"30107",2013-06-09 00:00:00,10755.8842,1294.23381,1661.50992,771.49893,12218.4638,3163.5137,6484.84695,1053.4793,37403.43061,80.762,6522.500644,"30107"
"26609",2013-01-14 06:00:00,9487.21075485925,1526.44429967046,1671.91317622638,1007.07115647466,15692.3566179256,2697.84278229715,6890.15218640617,1303.48281714038,40276.473791,46.562,2168.019844,"26609"
"45351",2015-03-06 08:00:00,12924.9715422665,2005.10093033424,2308.11928295344,1136.86328659545,19112.619837924,4540.08382169784,9427.85992706419,1661.07765311651,53116.6962819522,35.762,1278.920644,"45351"
"9668",2011-02-08 00:00:00,9089.8536,1530.41137,1333.91168,888.81326,13376.1376,2779.1922,5909.56305,1109.88711,36017.76987,50.162,2516.226244,"9668"
"25406",2012-11-25 03:00:00,7167.28211974216,1024.07571905187,1313.16726731101,641.381855664988,8645.68788931326,1877.66605140813,4136.29494291322,801.198401595352,25606.754247,50.162,2516.226244,"25406"
"20380",2012-04-29 17:00:00,12292.6593877968,1571.26545734594,1649.19466957835,869.744394706626,14354.0516371666,3577.60008635626,7186.11205149271,1123.44064255667,42624.068327,82.562,6816.483844,"20380"
"29270",2013-05-05 03:00:00,7070.33237999818,901.33465499393,1359.49948660978,593.480394827277,7690.44184243813,2083.54434511493,3808.00498048761,758.404471530179,24265.042556,64.562,4168.251844,"29270"
"42737",2014-11-17 08:00:00,12433.9788774542,1878.17694959027,2340.57221681388,1123.47618375434,18651.0410878985,3990.98443186337,8788.77124585158,1610.26547277394,50817.266466,41.162,1694.310244,"42737"
"36223",2014-02-18 22:00:00,9690.65904086578,1230.67627785416,1781.1628536795,721.799141289775,11139.4203424344,2851.38940610801,5626.62975436607,983.223080402265,34024.959897,75.362,5679.431044,"36223"
